episode_idx,seed,success,num_steps,infer_s,sim_s,prefill_s,infer_per_action_s,infer_s_per_call,action_hz_policy_only,action_hz_infer_plus_sim,skipped_prefill_ratio
0,4300000,False,400,12.254443891346455,31.98202595114708,0.8320589289069176,0.030636109728366136,0.4901777556538582,32.64122007873913,9.042312856885342,0.4166666666666667
10,4300010,False,400,12.231771171092987,32.296717926859856,0.6968354433774948,0.030579427927732467,0.48927084684371946,32.701723602000435,8.983013080010156,0.5
11,4300011,False,400,12.351302452385426,30.95860842615366,0.7055607959628105,0.030878256130963563,0.494052098095417,32.38524856321913,9.235761327742836,0.5
12,4300012,False,400,12.204769007861614,35.92625816911459,0.6993898525834084,0.030511922519654035,0.48819076031446457,32.77407378561142,8.310647485855915,0.5
13,4300013,False,400,12.269570626318455,32.11092232912779,0.7007435709238052,0.030673926565796136,0.4907828250527382,32.60097783226355,9.012968837492672,0.5
14,4300014,False,400,12.220110841095448,32.96486438065767,0.6980961635708809,0.03055027710273862,0.4888044336438179,32.732927319679106,8.852500151586462,0.5
15,4300015,False,400,12.536462374031544,30.27313233166933,1.0027376115322113,0.03134115593507886,0.5014584949612617,31.90692781311047,9.343699765200832,0.25
16,4300016,False,400,12.491747319698334,26.49876532703638,1.0326285660266876,0.031229368299245833,0.49966989278793333,32.02114081904594,10.258905893957213,0.25
17,4300017,False,400,12.863426506519318,25.45102407038212,1.1154759526252747,0.032158566266298295,0.5145370602607727,31.095913658563358,10.439925249538806,0.16666666666666666
18,4300018,False,400,12.336528569459915,34.06328836083412,0.6972573697566986,0.030841321423649787,0.4934611427783966,32.42403223466224,8.620723667960066,0.5
19,4300019,False,400,12.358615010976791,27.152838692069054,0.7149244248867035,0.030896537527441977,0.49434460043907164,32.3660863005057,10.123646753325225,0.5
1,4300001,False,400,12.104738749563694,35.337022222578526,0.7306980416178703,0.030261846873909235,0.48418954998254776,33.044909789103684,8.43139023095875,0.5
20,4300020,False,400,12.304726429283619,31.955525875091553,0.7026420384645462,0.030761816073209047,0.49218905717134476,32.507833660409794,9.037454130383699,0.5
21,4300021,False,400,12.301834359765053,32.89776607602835,0.6979354619979858,0.030754585899412632,0.4920733743906021,32.515476009680185,8.84963575216124,0.5
