episode_idx,seed,success,num_steps,infer_s,sim_s,prefill_s,infer_per_action_s,infer_s_per_call,action_hz_policy_only,action_hz_infer_plus_sim,skipped_prefill_ratio
0,4300000,True,313,9.901119336485863,17.204068042337894,1.0028510093688965,0.03163296912615292,0.49505596682429315,31.61258736136908,11.547605099551346,0.0
10,4300013,True,318,10.129401922225952,17.7792057543993,0.9899109452962875,0.031853465164232556,0.5064700961112976,31.393758727476676,11.39433409522395,0.0
11,4300014,False,800,25.119021393358707,35.54638829827309,2.462667666375637,0.031398776741698387,0.5023804278671742,31.84837448370956,13.187086414918785,0.0
12,4300015,False,800,25.945499755442142,37.594556257128716,2.531537041068077,0.03243187469430268,0.5189099951088428,30.833863580993373,12.59048307797725,0.0
13,4300016,True,273,9.31467716395855,14.072422794997692,0.8909235820174217,0.03411969657127674,0.5174820646643639,29.308584204756325,11.673101858678843,0.0
14,4300017,True,314,10.36719387024641,17.712716914713383,1.0041514709591866,0.03301654098804589,0.5183596935123205,30.28784875926476,11.182371710674564,0.0
15,4300018,True,316,10.411224745213985,17.616953112185,1.008959174156189,0.03294691375067717,0.5205612372606992,30.35185655225284,11.27436830206146,0.0
16,4300019,True,312,10.46128385514021,16.816854119300842,1.013595573604107,0.033529755945962206,0.5230641927570104,29.82425525588784,11.437730841171652,0.0
17,4300020,False,800,25.927662014961243,35.31854408234358,2.5042679235339165,0.032409577518701556,0.5185532402992249,30.855076695244243,13.06203356872426,0.0
18,4300022,True,302,9.973884478211403,15.79485622048378,0.9973338171839714,0.033026107543746366,0.5249412883269159,30.279075385296327,11.719625864964833,0.0
19,4300023,False,800,25.76284221559763,35.188876792788506,2.499369777739048,0.03220355276949704,0.5152568443119526,31.052474463227316,13.125142539292957,0.0
1,4300001,True,308,10.000185824930668,17.02093806862831,0.984774611890316,0.03246813579522944,0.5000092912465334,30.799427669848864,11.398489611803967,0.0
20,4300024,True,527,17.134078487753868,25.43578166514635,1.7061739563941956,0.0325124828989637,0.5192144996289051,30.75741717750735,12.379650722533471,0.0
21,4300026,True,296,9.906917564570904,16.152862891554832,0.998142309486866,0.03346931609652332,0.5214167139247844,29.87811275008026,11.358499374096638,0.0
22,4300027,True,291,9.893794007599354,15.48944466561079,0.9955834895372391,0.033999292122334546,0.520726000399966,29.412377069553393,11.46425811719313,0.0
23,4300028,False,800,25.993610203266144,35.28902043402195,2.5428450033068657,0.03249201275408268,0.5198722040653229,30.776794517734153,13.05426989149567,0.0
24,4300029,True,322,10.95137382298708,17.49316155165434,1.101802110671997,0.03401047771114,0.5214939915708133,29.402703734221703,11.32027631173987,0.0
25,4300030,False,800,25.788151942193508,35.10845525562763,2.5092209801077843,0.03223518992774189,0.5157630388438702,31.0219980785468,13.137020875419537,0.0
26,4300031,False,800,25.810737505555153,34.973801247775555,2.5004975870251656,0.03226342188194394,0.5162147501111031,30.99485242635236,13.161241598730792,0.0
27,4300032,True,302,9.773964896798134,16.6718492731452,0.9821099936962128,0.03236412217482826,0.5144192050946387,30.898412587805854,11.41957657492861,0.0
28,4300034,True,301,9.885712794959545,16.21605046838522,0.9977705925703049,0.032842899651028386,0.5203006734189234,30.447981470134522,11.531787985476843,0.0
29,4300035,True,302,9.91722335666418,16.58692591637373,0.999828152358532,0.03283848793597411,0.5219591240349569,30.452072030530793,11.394442315008314,0.0
2,4300002,False,800,25.061324678361416,35.65752290934324,2.445304311811924,0.03132665584795177,0.5012264935672284,31.92169648920196,13.175480625590744,0.0
30,4300036,False,800,25.795758299529552,35.18810334801674,2.4971193596720695,0.03224469787441194,0.5159151659905911,31.012850667568472,13.118224697274288,0.0
31,4300037,True,301,9.909681856632233,16.178348138928413,1.0097185671329498,0.03292253108515692,0.5215622029806438,30.374335357552408,11.53785855241736,0.0
32,4300038,False,800,25.829288348555565,35.91442693024874,2.5006337389349937,0.03228661043569445,0.5165857669711112,30.9725916256124,12.956784287884084,0.0
33,4300039,True,314,10.409497678279877,17.153916008770466,0.99825119972229,0.033151266491337185,0.5204748839139939,30.164760078210335,11.391912611590682,0.0
34,4300040,True,296,10.064335890114307,16.36016757786274,1.032440923154354,0.03400113476389969,0.5297018889533845,29.41078310897254,11.201724201126893,0.0
35,4300041,False,800,26.002569422125816,35.27966949343681,2.5283129289746284,0.03250321177765727,0.5200513884425163,30.766190333455004,13.05435333559329,0.0
36,4300042,True,309,10.24272008985281,16.99555365741253,0.9906639158725739,0.03314796145583434,0.5121360044926405,30.16776767199936,11.34433124753447,0.0
37,4300043,True,295,9.856501191854477,15.766585633158684,0.9901039004325867,0.03341186844696433,0.5187632206239199,29.929484535931604,11.513054692224753,0.0
38,4300045,True,330,10.871913939714432,17.79519522190094,1.0970218926668167,0.0329451937567104,0.5177101876054492,30.35344115395637,11.511450217724176,0.0
39,4300046,False,800,25.93607548624277,33.5158266723156,2.547258049249649,0.032420094357803464,0.5187215097248554,30.84506753631029,13.456255745466278,0.0
3,4300003,False,800,25.270349137485027,35.20542801171541,2.5145538300275803,0.03158793642185628,0.5054069827497005,31.657655208780316,13.228436866984138,0.0
4,4300006,False,800,25.21678326278925,35.744988568127155,2.5007519274950027,0.03152097907848656,0.504335665255785,31.724902881665617,13.12297815455365,0.0
5,4300007,False,800,25.47569700330496,36.84778219461441,2.505814239382744,0.0318446212541312,0.5095139400660992,31.40247742372725,12.83625385321408,0.0
6,4300008,True,307,10.073842741549015,16.738530918955803,0.9854906797409058,0.03281382000504565,0.5036921370774508,30.474964507217813,11.44993740155939,0.0
7,4300010,False,800,25.23183223605156,35.5654888227582,2.481773816049099,0.03153979029506445,0.5046366447210312,31.70598125874307,13.158474519397874,0.0
8,4300011,False,800,25.31685608625412,35.116784647107124,2.479128658771515,0.03164607010781765,0.5063371217250824,31.5995002410415,13.237660188795727,0.0
9,4300012,True,297,9.597132839262486,15.735567197203636,0.9764578863978386,0.03231357858337537,0.5051122546980256,30.946742633899362,11.723977293082537,0.0
