episode_idx,seed,success,num_steps,infer_s,sim_s,prefill_s,infer_per_action_s,infer_s_per_call,action_hz_policy_only,action_hz_infer_plus_sim,skipped_prefill_ratio
0,4300000,False,400,12.745904251933098,30.344719409942627,1.317436620593071,0.03186476062983275,0.509836170077324,31.382630223299717,9.282761909846725,0.0
10,4300010,False,400,12.66830337792635,24.918254174292088,1.2671133503317833,0.03167075844481587,0.506732135117054,31.574867452019863,10.64210255074001,0.0
11,4300011,False,400,12.893195204436779,25.737293891608715,1.2836640700697899,0.03223298801109195,0.5157278081774712,31.024117269422312,10.354515548728763,0.0
12,4300012,False,400,12.924292854964733,27.10772954672575,1.298505537211895,0.032310732137411834,0.5169717141985893,30.94946891785605,9.992000803414536,0.0
13,4300013,False,400,12.865814127027988,25.273601226508617,1.3058706745505333,0.03216453531756997,0.5146325650811195,31.09014292066415,10.487837747174817,0.0
14,4300014,False,400,13.095131576061249,28.489618472754955,1.3124971613287926,0.03273782894015312,0.5238052630424499,30.545703010058027,9.6189107672991,0.0
15,4300015,False,400,12.938941672444344,26.089115776121616,1.2891847118735313,0.03234735418111086,0.5175576668977737,30.914429489381455,10.249036876281874,0.0
16,4300016,False,400,12.784285806119442,25.36127969622612,1.282358780503273,0.031960714515298604,0.5113714322447777,31.288411888330312,10.486146809788522,0.0
17,4300017,False,400,12.859094239771366,25.695878110826015,1.2852727621793747,0.03214773559942841,0.5143637695908546,31.10638996352141,10.374796702293635,0.0
18,4300018,False,400,12.777045972645283,27.466922499239445,1.2694016695022583,0.031942614931613204,0.5110818389058113,31.306140782178495,9.939377630698829,0.0
19,4300019,False,400,12.779577948153019,25.14065982401371,1.279666818678379,0.03194894487038255,0.5111831179261208,31.299938200056943,10.54845706409568,0.0
1,4300001,False,400,12.938107684254646,27.96660289913416,1.294764630496502,0.032345269210636615,0.5175243073701858,30.916422228174063,9.778824841812668,0.0
20,4300020,False,400,13.19765017926693,23.414046078920364,1.2944961786270142,0.03299412544816732,0.5279060071706771,30.308425709630242,10.925470297229126,0.0
21,4300021,False,400,12.680725507438183,26.325827829539776,1.267280526459217,0.03170181376859546,0.5072290202975274,31.54393648576104,10.254687117428615,0.0
22,4300023,False,400,12.998984061181545,31.745180778205395,1.2909207791090012,0.032497460152953864,0.5199593624472618,30.77163554608143,8.939713176809416,0.0
23,4300024,False,400,13.060501456260681,28.998983532190323,1.3027530163526535,0.0326512536406517,0.5224200582504273,30.62669540978888,9.510339941390981,0.0
24,4300025,False,400,12.953548304736614,30.351692862808704,1.3103393763303757,0.032383870761841536,0.5181419321894646,30.879569874590686,9.236757242672418,0.0
25,4300026,False,400,12.96809534728527,29.055334001779556,1.2894815355539322,0.03242023836821318,0.5187238138914109,30.844930522795366,9.51849970828003,0.0
26,4300027,False,400,12.79343494772911,26.161754988133907,1.2905571982264519,0.031983587369322775,0.5117373979091644,31.266036184519912,10.268208181209536,0.0
27,4300028,False,400,12.815339930355549,31.81241115182638,1.2963201329112053,0.03203834982588887,0.512613597214222,31.212593826912432,8.963032873052478,0.0
28,4300029,False,400,12.915121003985405,29.895080864429474,1.281901441514492,0.03228780250996351,0.5166048401594162,30.97144810927952,9.343567246645424,0.0
29,4300030,False,400,12.81444339454174,25.817452669143677,1.287410281598568,0.03203610848635435,0.5125777357816697,31.214777550960843,10.354138438884604,0.0
2,4300002,False,400,12.723851598799229,28.549066208302975,1.2750468850135803,0.031809628996998074,0.5089540639519692,31.43702179281537,9.691585215018852,0.0
30,4300031,False,400,12.835524022579193,25.54854006320238,1.2877301052212715,0.03208881005644798,0.5134209609031677,31.16351146212286,10.420991354799506,0.0
31,4300032,False,400,12.926532872021198,26.65592996776104,1.2879880964756012,0.032316332180052997,0.5170613148808479,30.944105736641802,10.10548539182815,0.0
32,4300033,True,121,4.0604362562298775,12.637624219059944,0.3942210301756859,0.03355732443165188,0.5075545320287347,29.799753613753,7.2463505674242,0.0
33,4300034,False,400,12.79127412289381,26.877057299017906,1.277560293674469,0.03197818530723453,0.5116509649157525,31.271317943540932,10.083610418235308,0.0
34,4300037,False,400,12.752917662262917,25.760282583534718,1.264430709183216,0.03188229415565729,0.5101167064905167,31.365371485431734,10.38604939208203,0.0
35,4300038,False,400,12.74757331609726,29.946597956120968,1.278518758714199,0.03186893329024315,0.5099029326438904,31.37852123548031,9.368960400931504,0.0
36,4300039,False,400,12.880185008049011,26.632660895586014,1.28941610455513,0.03220046252012253,0.5152074003219604,31.055454541222375,10.123290055480453,0.0
37,4300040,False,400,12.67918249964714,24.770475074648857,1.2672422602772713,0.03169795624911785,0.5071672999858856,31.54777526162526,10.681005539408313,0.0
38,4300041,False,400,12.742226287722588,28.83625838905573,1.2774588465690613,0.03185556571930647,0.5096890515089035,31.391688623942326,9.620360220183805,0.0
39,4300042,False,400,12.943937435746193,31.779655888676643,1.301221825182438,0.03235984358936548,0.5177574974298477,30.9024979443545,8.943825177427469,0.0
3,4300003,False,400,12.749969854950905,31.284480541944504,1.2735249549150467,0.03187492463737726,0.5099987941980362,31.37262319445227,9.083796808968495,0.0
4,4300004,False,400,12.86512155085802,26.532187409698963,1.281006433069706,0.032162803877145055,0.5146048620343209,31.09181661585798,10.152977717347753,0.0
5,4300005,False,400,12.813568405807018,25.599958918988705,1.2903630807995796,0.03203392101451755,0.5125427362322807,31.216909086677436,10.412998437188614,0.0
6,4300006,False,400,12.842886596918106,28.388815946877003,1.2931125983595848,0.03210721649229527,0.5137154638767243,31.145646033812024,9.701272936161967,0.0
7,4300007,False,400,12.84780152887106,29.791973799467087,1.277731977403164,0.032119503822177646,0.5139120611548423,31.133731253641816,9.38091246775783,0.0
8,4300008,False,400,12.93245031684637,31.782721869647503,1.2933530807495117,0.032331125792115924,0.5172980126738548,30.92994677728958,8.945509553932103,0.0
9,4300009,False,400,12.901718437671661,30.797746673226357,1.2915655821561813,0.03225429609417915,0.5160687375068664,31.003621876605372,9.153430116018646,0.0
