episode_idx,seed,success,num_steps,infer_s,sim_s,prefill_s,infer_per_action_s,infer_s_per_call,action_hz_policy_only,action_hz_infer_plus_sim,skipped_prefill_ratio
0,4300000,False,600,19.280783116817474,44.05626682937145,1.7539749145507812,0.03213463852802912,0.5073890293899336,31.119067953036403,9.473128295519908,0.1111111111111111
10,4300011,False,600,19.218418031930923,51.2335582152009,1.1090544387698174,0.03203069671988487,0.5057478429455506,31.220051463294997,8.516439594189903,0.4444444444444444
11,4300012,False,600,20.066354274749756,48.39638292044401,1.7719828560948372,0.033443923791249594,0.5280619545986778,29.90079771266684,8.763891491649582,0.1111111111111111
12,4300013,False,600,19.8018836453557,40.24767964333296,1.6295154243707657,0.03300313940892617,0.5211022011935711,30.300147740779344,9.99174626991867,0.16666666666666666
13,4300014,False,600,19.21389100700617,47.95663716644049,1.1532703414559364,0.03202315167834362,0.5056287107106886,31.227407284719973,8.932488939951309,0.4444444444444444
14,4300015,False,600,19.33773634582758,45.03357580304146,1.6932149901986122,0.032229560576379296,0.50888779857441,31.02741651193623,9.32092231726461,0.1111111111111111
15,4300016,True,248,8.107619360089302,24.658993750810623,0.6134525835514069,0.032692013548747186,0.5067262100055814,30.588510509115512,7.568679715557845,0.2857142857142857
16,4300017,False,600,18.7409535497427,32.77457083761692,1.1095593720674515,0.031234922582904497,0.49318298815112366,32.01544672780204,11.646974521474972,0.4444444444444444
17,4300018,False,600,19.419152833521366,46.193815641105175,1.7092212215065956,0.03236525472253561,0.5110303377242464,30.897331368867917,9.144533679070296,0.1111111111111111
18,4300019,False,600,19.577536933124065,42.753187499940395,1.7201001942157745,0.03262922822187344,0.5151983403453702,30.647369076588717,9.626071338932155,0.1111111111111111
19,4300020,False,600,18.794409282505512,43.28661113977432,1.1156280860304832,0.03132401547084252,0.49458971796067136,31.924387246291417,9.664789591388065,0.4444444444444444
1,4300001,False,600,19.26801970601082,44.30912580341101,1.703919231891632,0.0321133661766847,0.5070531501581794,31.139681667069556,9.43735355201002,0.1111111111111111
20,4300021,False,600,19.301166988909245,48.67248770594597,1.6912389025092125,0.03216861164818208,0.5079254470765591,31.086203251066088,8.82694924516708,0.1111111111111111
21,4300022,False,600,19.233825840055943,41.37656147778034,1.6977700218558311,0.03205637640009324,0.5061533115804195,31.19504174517652,9.89929328208456,0.1111111111111111
22,4300023,False,600,19.174788013100624,39.30633580684662,1.679829902946949,0.03195798002183437,0.5045996845552796,31.291089090010654,10.25972075788576,0.1111111111111111
23,4300025,False,600,19.266947858035564,42.41342440247536,1.7125159054994583,0.03211157976339261,0.5070249436325148,31.14141401227497,9.727567749848564,0.1111111111111111
24,4300026,False,600,18.992027774453163,55.28992250561714,1.2118469029664993,0.0316533796240886,0.4997902045908727,31.592203166798274,8.077332349753595,0.3888888888888889
25,4300027,True,267,8.722667515277863,23.886406801640987,0.7169859483838081,0.03266916672388712,0.5130980891339919,30.609902249781516,8.187904918891551,0.25
26,4300028,False,600,19.75691694021225,39.14626908302307,1.7549834996461868,0.03292819490035375,0.5199188668476907,30.36911081904635,10.186206222585655,0.1111111111111111
27,4300029,False,600,19.461926519870758,42.14909343421459,1.70742766559124,0.032436544199784596,0.5121559610492304,30.829424794477358,9.738517564668474,0.1111111111111111
28,4300031,False,600,18.685415409505367,45.946737214922905,1.1010479778051376,0.03114235901584228,0.4917214581448781,32.11060534917393,9.283305222503527,0.4444444444444444
29,4300032,True,256,8.098213337361813,20.082189939916134,0.5962600335478783,0.03163364584906958,0.5061383335851133,31.61191108894621,9.084327058101918,0.2857142857142857
2,4300003,False,600,18.482084959745407,46.70225662738085,1.0812674090266228,0.03080347493290901,0.4863706568354054,32.46386981267643,9.204664577274775,0.4444444444444444
30,4300034,False,600,18.873145535588264,39.38065753877163,1.2094619572162628,0.03145524255931378,0.4966617246207438,31.791202948581425,10.299756725481274,0.3888888888888889
31,4300035,False,600,19.45069808512926,44.503623224794865,1.7081725522875786,0.032417830141882105,0.5118604759244543,30.847221902987688,9.381695993494889,0.1111111111111111
32,4300036,False,600,19.440780252218246,47.90907943993807,1.70317093282938,0.032401300420363745,0.5115994803215328,30.862958801848418,8.908704528004787,0.1111111111111111
33,4300037,False,600,19.47330303490162,51.64390379935503,1.7098131999373436,0.03245550505816937,0.5124553430237269,30.811413909835007,8.436776790156278,0.1111111111111111
34,4300038,True,262,8.671555668115616,21.254758149385452,0.7148203998804092,0.03309754071799853,0.5100915098891539,30.213725198506886,8.75483701727344,0.25
35,4300039,True,261,8.58510122448206,26.15175499022007,0.7021677047014236,0.032893108139778006,0.5050059543812976,30.401505256071825,7.513633311742632,0.25
36,4300041,False,600,19.43632136285305,44.628813073039055,1.7228372246026993,0.03239386893808842,0.5114821411277118,30.87003907780244,9.365468523294842,0.1111111111111111
37,4300042,False,600,19.609984159469604,53.2387678027153,1.7401529550552368,0.03268330693244934,0.5160522147228843,30.59665908553331,8.23624267868658,0.1111111111111111
38,4300043,False,600,18.857398606836796,43.39139025658369,1.1081052795052528,0.03142899767806133,0.49624733175886304,31.817750290459923,9.638741748316656,0.4444444444444444
39,4300045,True,269,8.662311643362045,22.209988050162792,0.7014717534184456,0.032201902019933254,0.5095477437271791,31.054066290276623,8.713312667679892,0.25
3,4300004,True,264,8.66286863386631,21.08632393181324,0.6996188089251518,0.03281389634040269,0.5095805078744888,30.474893612945692,8.874190431123372,0.25
4,4300005,False,600,18.80446407198906,39.8380845785141,1.1099606454372406,0.031340773453315096,0.49485431768392263,31.907317204203334,10.231478914326688,0.4444444444444444
5,4300006,True,270,8.544268928468227,20.856741718947887,0.7009034380316734,0.03164544047580825,0.5026040546157781,31.600128959003193,9.183357784462036,0.25
6,4300007,False,600,19.32831621170044,36.61493753641844,1.150963768362999,0.032213860352834064,0.5086399003079063,31.042538492659215,10.725153790686965,0.4444444444444444
7,4300008,False,600,19.879900068044662,44.18607637286186,1.744621217250824,0.033133166780074434,0.5231552649485437,30.181238232904985,9.365345435005285,0.1111111111111111
8,4300009,False,600,19.91551773995161,49.146100133657455,1.733960397541523,0.03319252956658602,0.5240925721039897,30.127260954726143,8.687893774774738,0.1111111111111111
9,4300010,False,600,19.31476140767336,48.04995399713516,1.2192256599664688,0.03219126901278893,0.5082831949387726,31.06432367120167,8.906739921552044,0.3888888888888889
