episode_idx,seed,success,num_steps,infer_s,sim_s,prefill_s,infer_per_action_s,infer_s_per_call,action_hz_policy_only,action_hz_infer_plus_sim,skipped_prefill_ratio
0,4300000,False,400,12.099759191274643,20.126843996345997,0.7322441264986992,0.03024939797818661,0.48399036765098574,33.05850915516131,12.412105541227316,0.5
10,4300010,False,400,12.084831587970257,18.708765789866447,0.6936888545751572,0.030212078969925643,0.4833932635188103,33.099344172754265,12.989713254090113,0.5
11,4300011,True,208,6.369196996092796,12.083634421229362,0.3963426873087883,0.03062113940429229,0.4899382304686766,32.657177997100455,11.27198288956051,0.5
12,4300012,False,400,12.188898481428623,22.875849664211273,0.6996168121695518,0.030472246203571557,0.4875559392571449,32.81674719085176,11.407468216757682,0.5
13,4300014,False,400,12.148767329752445,18.54680661857128,0.6921558380126953,0.030371918324381113,0.4859506931900978,32.9251510991075,13.031194682119434,0.5
14,4300015,False,400,12.048915386199951,26.409666948020458,0.6926814019680023,0.03012228846549988,0.48195661544799806,33.19800888120886,10.400799398268001,0.5
15,4300017,False,400,12.07616389542818,24.424822762608528,0.6892445981502533,0.030190409738570453,0.48304655581712724,33.12310129803992,10.95860787949218,0.5
16,4300018,True,208,6.261944241821766,12.560864433646202,0.38602209091186523,0.030105501162604645,0.4816880186016743,33.21652061524701,11.050423110929739,0.5
17,4300019,True,209,6.76359786093235,12.644375629723072,0.3967466279864311,0.032361712253264834,0.4831141329237393,30.900713539936824,10.768769861553531,0.5
18,4300020,False,400,12.00171335041523,17.3700560182333,0.6837067529559135,0.030004283376038075,0.4800685340166092,33.32857470605736,13.618519026877577,0.5
19,4300021,True,170,5.50655697286129,10.523286037147045,0.5059349089860916,0.03239151160506641,0.5005960884419355,30.872285683746487,10.605219270947284,0.2
1,4300001,True,216,6.73913948237896,13.737743236124516,0.395211361348629,0.031199719825828517,0.4813671058842114,32.051569872501084,10.548480594891354,0.5
20,4300022,False,400,12.127356722950935,19.346342392265797,0.6956505104899406,0.03031839180737734,0.4850942689180374,32.98327979773225,12.709024081843948,0.5
21,4300023,False,400,12.095816403627396,25.373321644961834,0.6895907297730446,0.03023954100906849,0.48383265614509585,33.06928500337064,10.675452407826622,0.5
22,4300024,False,400,12.141198843717575,18.955597512423992,0.7023485451936722,0.030352997109293938,0.485647953748703,32.94567572352863,12.863061371947424,0.5
23,4300025,False,400,12.103253580629826,17.71869759261608,0.6881948933005333,0.030258133951574565,0.48413014322519304,33.04896467179405,13.41293859936472,0.5
24,4300026,False,400,12.131100624799728,24.956015780568123,0.6994222030043602,0.030327751561999322,0.48524402499198915,32.97310049364161,10.785416575069867,0.5
25,4300027,True,168,5.470448799431324,11.399178177118301,0.4803550988435745,0.03256219523471026,0.49731352722102945,30.710460176039724,9.958726427889358,0.2
26,4300028,False,400,12.176814414560795,26.268480099737644,0.6909555047750473,0.030442036036401988,0.4870725765824318,32.84931398163447,10.404394219199787,0.5
27,4300029,False,400,12.162194959819317,22.56075917929411,0.7063246816396713,0.030405487399548292,0.4864877983927727,32.88880019778457,11.519757172660112,0.5
28,4300030,False,400,12.312200032174587,17.43511249870062,0.8097342476248741,0.03078050008043647,0.4924880012869835,32.488101148024626,13.446592850525024,0.4166666666666667
29,4300031,False,400,12.123725078999996,20.177508004009724,0.6966634839773178,0.03030931269749999,0.48494900315999984,32.99315989050729,12.383428179724753,0.5
2,4300002,False,400,12.121551431715488,18.8101449534297,0.705231323838234,0.03030387857928872,0.48486205726861953,32.999076253013136,12.931718811002499,0.5
30,4300032,True,206,6.276124656200409,11.588897287845612,0.39121921360492706,0.030466624544662178,0.48277881970772374,32.82280249110177,11.530912228666745,0.5
31,4300033,True,169,5.581316351890564,10.262842237949371,0.503337025642395,0.03302554054373115,0.5073923956264149,30.27959523253945,10.666391594210072,0.2
32,4300034,False,400,12.13434224575758,20.771279215812683,0.6996166408061981,0.03033585561439395,0.4853736898303032,32.96429191618098,12.155977678985671,0.5
33,4300035,False,400,12.184796951711178,20.516642175614834,0.7041178643703461,0.030461992379277946,0.48739187806844714,32.82779365017041,12.231877577086555,0.5
34,4300036,False,400,12.360218361020088,19.704482801258564,0.9868684485554695,0.03090054590255022,0.4944087344408035,32.361887817569915,12.474777106937937,0.25
35,4300037,True,165,5.438518203794956,10.142651855945587,0.4810965731739998,0.0329607163866361,0.4944107457995415,30.33914640294194,10.58970535379341,0.2
36,4300039,False,400,11.993407048285007,26.391167506575584,0.6850843131542206,0.029983517620712517,0.4797362819314003,33.35165715543673,10.420852768038522,0.5
37,4300040,False,400,12.045186035335064,24.631100811064243,0.6874642819166183,0.03011296508833766,0.48180744141340254,33.208287429233806,10.906229457611246,0.5
