episode_idx,seed,success,num_steps,infer_s,sim_s,prefill_s,infer_per_action_s,infer_s_per_call,action_hz_policy_only,action_hz_infer_plus_sim,skipped_prefill_ratio
0,4300000,False,400,11.865262605249882,17.300880275666714,0.8919851258397102,0.029663156513124705,0.4746105042099953,33.711853947759806,13.714532004906276,0.3333333333333333
10,4300010,False,400,12.24276778101921,19.052953004837036,0.9723315984010696,0.030606919452548027,0.4897107112407684,32.67235049742159,12.781300125248292,0.25
11,4300011,False,400,11.919926218688488,17.23551967740059,0.8609286695718765,0.02979981554672122,0.47679704874753953,33.55725468945149,13.719563796952807,0.3333333333333333
12,4300013,True,193,6.225730657577515,10.689789555966854,0.38586170226335526,0.03225767180091976,0.47890235827519345,31.000377403910687,11.40964023355685,0.5
13,4300014,True,218,6.690210804343224,11.752224788069725,0.3874824270606041,0.03068904038689552,0.47787220031023026,32.584922415071944,11.820564529431419,0.5
14,4300015,False,400,12.145242013037205,18.49070831388235,0.9677117615938187,0.030363105032593013,0.4858096805214882,32.934708058565114,13.056555965509688,0.25
15,4300016,False,400,11.923508122563362,23.26848104596138,0.6800649836659431,0.029808770306408404,0.47694032490253446,33.54717385926571,11.366223093685049,0.5
16,4300017,False,400,11.982353642582893,23.33747621625662,0.6864828839898109,0.029955884106457234,0.47929414570331574,33.38242318090828,11.32508286700854,0.5
17,4300018,False,400,12.088944658637047,17.629219062626362,0.7848537862300873,0.030222361646592616,0.48355778634548185,33.08808264865508,13.459781827428293,0.4166666666666667
18,4300019,False,400,12.058290146291256,24.98672217130661,0.688664086163044,0.03014572536572814,0.48233160585165025,33.17219897242456,10.797674908856326,0.5
19,4300022,False,400,11.769196905195713,25.767009153962135,0.6662087887525558,0.02942299226298928,0.4707678762078285,33.98702589667891,10.656377987950929,0.5
1,4300001,False,400,11.82378975301981,24.082945354282856,0.6759643629193306,0.029559474382549526,0.4729515901207924,33.83010086912612,11.139971339768191,0.5
20,4300023,False,400,12.407206162810326,17.999643556773663,0.8991781622171402,0.031018015407025815,0.49628824651241304,32.239328882836666,13.154930671505046,0.3333333333333333
21,4300024,False,400,11.78277686983347,21.766021966934204,0.6689884811639786,0.029456942174583674,0.4713110747933388,33.94785494275878,11.922930592722789,0.5
22,4300025,False,400,11.755235016345978,17.48860687762499,0.6881966218352318,0.029388087540864943,0.4702094006538391,34.027392854654885,13.678093372624398,0.5
23,4300026,False,400,11.752340324223042,17.676043763756752,0.6729403287172318,0.029380850810557604,0.47009361296892166,34.03577406412832,13.592319537632461,0.5
24,4300027,False,400,11.838689029216766,16.55346429347992,0.676403135061264,0.029596722573041915,0.47354756116867064,33.78752486975862,14.088399546653617,0.5
25,4300029,False,400,11.84237302094698,20.190400928258896,0.6733734309673309,0.02960593255236745,0.4736949208378792,33.777014057273284,12.487210774635907,0.5
26,4300031,False,400,12.159737013280392,18.166190423071384,0.9723091721534729,0.03039934253320098,0.48638948053121567,32.89544827845664,13.190033539436582,0.25
27,4300032,True,162,5.347599893808365,8.24546442180872,0.3953751400113106,0.03300987588770596,0.48614544489166955,30.293964248815467,11.917842528993116,0.4
28,4300035,False,400,12.091126874089241,17.686200730502605,0.6905045360326767,0.0302278171852231,0.4836450749635696,33.08211088721454,13.433038898303202,0.5
29,4300036,True,192,5.622517488896847,9.655096299946308,0.29232481867074966,0.029283945254671078,0.46854312407473725,34.148404229805415,12.567407623578797,0.6
2,4300002,False,400,11.842909291386604,19.285516411066055,0.6767719984054565,0.02960727322846651,0.47371637165546415,33.775484567033004,12.84999131737277,0.5
30,4300038,False,400,11.81118980795145,19.151417531073093,0.6751810982823372,0.029527974519878625,0.472447592318058,33.86619015560267,12.918808665568982,0.5
31,4300039,True,198,6.276362828910351,11.782288119196892,0.3895989656448364,0.031698802166213895,0.4827971406854116,31.54693337484683,10.964274162503413,0.5
32,4300040,True,116,3.9681673273444176,7.3678721114993095,0.24267085641622543,0.034208339028831185,0.4960209159180522,29.23263825107639,10.23285077877534,0.6666666666666666
33,4300041,False,400,12.027095094323158,21.19796595722437,0.6957839205861092,0.030067737735807894,0.4810838037729263,33.25823874035899,12.039105041204104,0.5
34,4300042,False,400,11.776332221925259,18.048649795353413,0.672073245048523,0.029440830554813148,0.47105328887701037,33.966433050799736,13.41157556334035,0.5
35,4300043,False,400,12.12129519879818,18.745409190654755,0.6913783326745033,0.030303237996995448,0.48485180795192717,32.99977382282215,12.958947445541963,0.5
36,4300044,False,400,11.97107545286417,17.58817557245493,0.6887084022164345,0.029927688632160426,0.4788430181145668,33.41387342975079,13.532142599194355,0.5
37,4300045,False,400,11.930312767624855,16.746233344078064,0.6914132237434387,0.029825781919062138,0.4772125107049942,33.52803969108632,13.948681212928907,0.5
38,4300046,False,400,12.328830696642399,20.92314177006483,1.0027476102113724,0.030822076741605996,0.49315322786569593,32.44427714535288,12.02936157848954,0.25
39,4300047,False,400,12.125980243086815,18.212946705520153,0.975145012140274,0.030314950607717037,0.4850392097234726,32.98702389260822,13.184381922194722,0.25
3,4300003,False,400,11.76314328610897,25.069061309099197,0.6673407033085823,0.029407858215272427,0.47052573144435883,34.00451650303008,10.860061307653563,0.5
4,4300004,False,400,11.797058656811714,19.57187157124281,0.6738998889923096,0.029492646642029285,0.47188234627246856,33.90675689902049,12.751470869167976,0.5
5,4300005,False,400,11.94719260931015,18.930219031870365,0.6787546426057816,0.029867981523275376,0.477887704372406,33.48066889691641,12.954453716791758,0.5
6,4300006,False,400,12.163659207522869,26.50846379995346,0.6998120918869972,0.03040914801880717,0.48654636830091474,32.88484108076718,10.343368010146989,0.5
7,4300007,False,400,12.06216435879469,17.197340063750744,0.7031000927090645,0.03015541089698672,0.48248657435178754,33.16154448752429,13.670771528576763,0.5
8,4300008,False,400,11.925618387758732,22.986020289361477,0.6820686832070351,0.02981404596939683,0.4770247355103493,33.54123761083847,11.45749713152666,0.5
9,4300009,True,74,2.502729222178459,6.029259689152241,0.19665174931287766,0.03382066516457377,0.5005458444356918,29.567721247761643,8.673241464452222,0.5
