episode_idx,seed,success,num_steps,infer_s,sim_s,prefill_s,infer_per_action_s,infer_s_per_call,action_hz_policy_only,action_hz_infer_plus_sim,skipped_prefill_ratio
0,4300000,True,147,4.929979920387268,9.880227968096733,0.311418354511261,0.03353727836998142,0.4929979920387268,29.817565664334918,9.92558653510212,0.5
10,4300023,False,400,12.595760248601437,20.406333811581135,0.8951038122177124,0.03148940062150359,0.5038304099440575,31.756717506941573,12.120443001906503,0.3333333333333333
11,4300025,False,400,12.622685387730598,21.540930949151516,0.8005508109927177,0.031556713469326494,0.5049074155092239,31.6889780354349,11.708362371701583,0.4166666666666667
12,4300028,True,197,6.6810866966843605,13.76131971180439,0.4070039838552475,0.03391414566844853,0.5139297458987969,29.486221170841215,9.636830227491972,0.5
13,4300030,False,400,12.676244214177132,23.684373565018177,1.0009584203362465,0.03169061053544283,0.5070497685670853,31.555087866849345,11.000913197598932,0.25
14,4300031,True,117,4.107862547039986,8.95485258102417,0.30216357856988907,0.035109936299487055,0.5134828183799982,28.481965659806953,8.956790288462713,0.3333333333333333
15,4300032,True,154,5.086687467992306,10.663030318915844,0.3432543948292732,0.03303043810384614,0.5086687467992306,30.275105551311402,9.777952981990033,0.5
16,4300038,True,144,4.584483474493027,10.246399082243443,0.3012685105204582,0.031836690795090467,0.5093870527214475,31.410299721044186,9.70946937575151,0.5
17,4300039,False,400,12.426655881106853,20.725739546120167,0.7045350596308708,0.031066639702767133,0.4970662352442741,32.18886913961696,12.065493152011953,0.5
18,4300040,True,189,5.853736899793148,12.255393087863922,0.29599572718143463,0.030972152908958456,0.48781140831609565,32.28706777147409,10.43672446599145,0.6
19,4300041,True,137,4.709061898291111,10.258345864713192,0.406016506254673,0.034372714586066506,0.5232290998101234,29.092843321876156,9.153221597839394,0.25
1,4300002,True,143,4.488852746784687,10.641235932707787,0.2970487177371979,0.03139057864884397,0.4987614163094097,31.85669213641041,9.451365621790712,0.5
20,4300046,False,400,12.440344482660294,21.442770212888718,0.7164852097630501,0.031100861206650735,0.49761377930641176,32.15345045770488,11.805290145080589,0.5
21,4300049,True,141,4.537979938089848,9.84493087977171,0.3015736788511276,0.03218425488006984,0.5042199931210942,31.071093729724712,9.803300721638195,0.5
22,4300050,True,189,5.92496033757925,13.246192708611488,0.29952868074178696,0.03134899649512831,0.4937466947982709,31.898947711305585,9.858561952148927,0.6
23,4300055,False,400,12.523931957781315,26.87312150001526,0.7018238827586174,0.03130982989445329,0.5009572783112526,31.93885126080342,10.153043562724639,0.5
24,4300056,False,400,13.058815561234951,22.296561054885387,1.2185142114758492,0.03264703890308738,0.5223526224493981,30.63064932070858,11.31369648082378,0.08333333333333333
25,4300058,True,136,4.630952663719654,9.96042788028717,0.40897227823734283,0.034051122527350396,0.5145502959688505,29.367607461304228,9.320571113187766,0.25
26,4300059,True,131,4.6686732694506645,9.770887657999992,0.3985311761498451,0.035638727247714996,0.5187414743834071,28.059363429262635,9.072298019184188,0.25
27,4300062,True,141,4.581664025783539,10.02505399286747,0.30035316944122314,0.032494071104847796,0.5090737806426154,30.774844948585404,9.6530924893573,0.5
28,4300065,False,400,12.55219516158104,24.420609913766384,0.7142140194773674,0.0313804879039526,0.5020878064632416,31.866936010068944,10.818762579275068,0.5
29,4300068,False,400,12.509148016571999,23.099825732409954,0.7048219218850136,0.03127287004143,0.50036592066288,31.97659820397711,11.233123504758007,0.5
2,4300004,False,400,12.670050583779812,22.408851727843285,1.0328724756836891,0.03167512645944953,0.5068020233511925,31.570513263149845,11.40286535897286,0.25
30,4300069,True,148,5.016383230686188,10.172689110040665,0.3000422492623329,0.03389448128842019,0.5016383230686188,29.503328034161214,9.743847200145579,0.5
31,4300071,False,400,12.552845276892185,22.68401326984167,0.7131974771618843,0.031382113192230464,0.5021138110756874,31.865285612683934,11.351749744361829,0.5
32,4300072,False,400,12.586596667766571,22.41278864443302,0.7095609903335571,0.031466491669416424,0.5034638667106628,31.77983775585446,11.428772146480345,0.5
33,4300075,False,400,12.60686682164669,21.215963751077652,0.8133258670568466,0.031517167054116724,0.5042746728658676,31.72874003183549,11.826331304233625,0.4166666666666667
34,4300078,False,400,12.612664744257927,24.061254031956196,0.711673729121685,0.031531661860644815,0.504506589770317,31.714154630337337,10.906933683330045,0.5
35,4300079,True,138,4.659017413854599,9.958683773875237,0.3113597184419632,0.03376099575256956,0.5176686015393999,29.619979438073585,9.440608904759786,0.5
36,4300081,True,170,5.510752514004707,11.843800283968449,0.30716222524642944,0.03241619125885122,0.5009775012731552,30.8487814627806,9.7957004123929,0.6
37,4300082,True,142,4.594057589769363,10.057418331503868,0.3042592406272888,0.03235251823781242,0.5104508433077071,30.90949497808295,9.691856353790467,0.5
38,4300084,True,143,4.542251341044903,9.828010506927967,0.3040560781955719,0.0317639953919224,0.5046945934494337,31.48218565269974,9.951106076760333,0.5
39,4300086,False,400,12.433641761541367,21.35764405876398,0.702718935906887,0.031084104403853417,0.4973456704616547,32.17078372301544,11.837371389982385,0.5
3,4300007,False,400,12.961317494511604,24.163351826369762,1.1973598673939705,0.03240329373627901,0.5184526997804642,30.861060240934435,10.774506744899504,0.08333333333333333
4,4300008,False,400,12.884838685393333,23.850830495357513,1.020316019654274,0.03221209671348333,0.5153935474157333,31.044238097715017,10.888599797430567,0.25
5,4300011,True,111,3.599478028714657,8.416191905736923,0.2998145967721939,0.032427729988420334,0.5142111469592366,30.83780456902446,9.23793684459811,0.3333333333333333
6,4300015,True,124,4.0968364253640175,9.750659607350826,0.30335332453250885,0.03303900343035498,0.5121045531705022,30.267256762388843,8.954687526687048,0.3333333333333333
7,4300016,True,121,4.098612584173679,9.059601202607155,0.30665193498134613,0.033872831274162636,0.5123265730217099,29.522185255378265,9.19577702268073,0.3333333333333333
8,4300017,False,400,12.725485816597939,21.712544955313206,0.8106044307351112,0.03181371454149485,0.5090194326639176,31.432984623524334,11.615065990540142,0.4166666666666667
9,4300022,False,400,12.548315890133381,24.184260308742523,0.81072948127985,0.03137078972533345,0.5019326356053352,31.87678757071426,10.889516646867826,0.4166666666666667
